date,open,close,high,low,volume,成交额,振幅,涨跌幅,涨跌额,换手率
2020-09-07,30.31,30.05,30.82,29.88,9511,40725966.0,3.08,-1.67,-0.51,1.23
2020-09-08,29.92,30.07,30.3,29.55,8291,34869625.0,2.5,0.07,0.02,1.07
2020-09-09,29.57,29.06,30.0,29.04,14662,60427444.0,3.19,-3.36,-1.01,1.89
2020-09-10,29.48,28.63,29.48,28.61,8195,33254250.0,2.99,-1.48,-0.43,1.06
2020-09-11,28.91,29.26,29.32,28.29,7566,30601607.0,3.6,2.2,0.63,0.98
2020-09-14,29.29,29.11,29.86,29.06,9635,39925959.0,2.73,-0.51,-0.15,1.24
2020-09-15,29.12,28.86,29.34,28.53,7071,28623317.0,2.78,-0.86,-0.25,0.91
2020-09-16,28.79,29.71,29.74,28.57,9649,39501099.0,4.05,2.95,0.85,1.24
2020-09-17,29.86,29.49,30.29,29.12,13962,58023880.0,3.94,-0.74,-0.22,1.8
2020-09-18,29.51,29.64,29.71,29.26,9552,39698507.0,1.53,0.51,0.15,1.23
2020-09-21,29.67,29.67,29.79,29.54,6073,25322774.0,0.84,0.1,0.03,0.78
2020-09-22,29.64,29.23,29.64,29.01,5127,21072897.0,2.12,-1.48,-0.44,0.66
2020-09-23,29.32,29.13,29.32,28.96,3898,15967882.0,1.23,-0.34,-0.1,0.5
2020-09-24,28.86,28.54,29.1,28.41,6468,26039471.0,2.37,-2.03,-0.59,0.83
2020-09-25,28.69,28.41,28.75,28.14,5135,20512626.0,2.14,-0.46,-0.13,0.66
2020-09-28,28.41,28.46,28.98,28.24,4252,17064878.0,2.6,0.18,0.05,0.55
2020-09-29,28.48,28.49,28.81,28.48,3936,15850638.0,1.16,0.11,0.03,0.51
2020-09-30,28.54,28.89,29.13,28.49,8274,33633501.0,2.25,1.4,0.4,1.07
2020-10-09,29.05,29.71,29.84,29.05,10531,43564508.0,2.73,2.84,0.82,1.36
2020-10-12,29.9,30.01,30.03,29.71,13073,54926526.0,1.08,1.01,0.3,1.69
2020-10-13,29.86,29.75,29.93,29.49,9706,40500130.0,1.47,-0.87,-0.26,1.25
2020-10-14,29.76,31.01,31.38,29.5,31587,136424528.0,6.32,4.24,1.26,4.07
2020-10-15,31.01,31.9,32.36,31.0,34468,154532698.0,4.39,2.87,0.89,4.44
2020-10-16,32.04,31.96,32.19,31.41,20264,90933239.0,2.45,0.19,0.06,2.61
2020-10-19,32.14,32.04,32.54,31.74,20316,91902196.0,2.5,0.25,0.08,2.62
2020-10-20,31.99,32.39,32.47,31.75,13402,60814638.0,2.25,1.09,0.35,1.73
2020-10-21,32.43,31.84,32.43,31.76,15414,69388397.0,2.07,-1.7,-0.55,1.99
2020-10-22,31.81,31.88,32.9,31.52,16792,76080022.0,4.33,0.13,0.04,2.16
2020-10-23,31.89,32.76,33.14,31.89,24639,113565715.0,3.92,2.76,0.88,3.18
2020-10-26,32.99,33.5,33.69,32.35,26634,125095660.0,4.09,2.26,0.74,3.43
2020-10-27,33.19,32.21,33.7,32.15,25661,118156280.0,4.63,-3.85,-1.29,3.31
2020-10-28,32.01,32.21,32.64,31.86,17387,78762342.0,2.42,0.0,0.0,2.32
2020-10-29,31.73,31.98,32.39,31.61,13426,60477766.0,2.42,-0.71,-0.23,1.79
2020-10-30,32.01,31.25,32.26,31.25,14970,66784814.0,3.16,-2.28,-0.73,2.0
2020-11-02,31.25,32.41,33.11,31.0,16902,76754112.0,6.75,3.71,1.16,2.26
2020-11-03,32.54,33.99,34.13,32.11,30603,143388881.0,6.23,4.88,1.58,4.09
2020-11-04,33.74,33.86,34.3,33.65,19956,95381590.0,1.91,-0.38,-0.13,2.67
2020-11-05,34.29,33.87,34.49,33.76,19140,91473386.0,2.16,0.03,0.01,2.56
2020-11-06,33.44,33.54,34.1,33.2,13744,64769359.0,2.66,-0.97,-0.33,1.84
2020-11-09,33.54,35.07,35.11,33.54,32729,159308366.0,4.68,4.56,1.53,4.37
2020-11-10,35.11,34.28,35.11,33.86,16925,81696207.0,3.56,-2.25,-0.79,2.26
2020-11-11,34.21,34.34,34.79,33.56,14656,70361020.0,3.59,0.18,0.06,1.96
2020-11-12,34.14,34.88,34.99,34.0,16726,81317423.0,2.88,1.57,0.54,2.24
2020-11-13,35.0,34.44,35.0,33.82,13792,66507281.0,3.38,-1.26,-0.44,1.84
2020-11-16,34.86,34.56,34.86,34.14,8923,43236404.0,2.09,0.35,0.12,1.19
2020-11-17,34.57,33.51,34.57,33.07,12813,60483213.0,4.34,-3.04,-1.05,1.71
2020-11-18,33.77,35.42,35.93,33.51,33645,165616589.0,7.22,5.7,1.91,4.5
2020-11-19,35.43,34.91,35.43,34.66,15716,77227950.0,2.17,-1.44,-0.51,2.07
2020-11-20,34.94,35.35,35.86,34.29,16608,82015015.0,4.5,1.26,0.44,2.19
2020-11-23,35.21,35.11,35.29,34.09,15167,73857027.0,3.39,-0.68,-0.24,2.0
2020-11-24,35.11,34.36,35.11,34.18,10410,50480764.0,2.65,-2.14,-0.75,1.37
2020-11-25,34.5,33.71,34.51,33.68,18815,89701610.0,2.42,-1.89,-0.65,2.48
2020-11-26,34.0,32.84,34.0,32.62,18225,84850835.0,4.09,-2.58,-0.87,2.4
2020-11-27,32.98,32.53,32.98,32.07,11376,51857780.0,2.77,-0.94,-0.31,1.5
2020-11-30,32.54,32.05,32.82,32.02,7612,34655392.0,2.46,-1.48,-0.48,1.0
2020-12-01,31.84,32.63,32.93,31.84,8495,38843862.0,3.4,1.81,0.58,1.12
2020-12-02,32.86,33.26,33.75,32.43,15040,70161510.0,4.05,1.93,0.63,1.98
2020-12-03,33.24,33.07,33.36,32.71,9329,43201441.0,1.95,-0.57,-0.19,1.23
2020-12-04,32.73,32.57,32.9,32.32,9341,42780486.0,1.75,-1.51,-0.5,1.23
2020-12-07,32.57,32.31,32.69,32.31,5186,23708522.0,1.17,-0.8,-0.26,0.68
2020-12-08,32.29,32.37,32.57,32.0,5427,24690253.0,1.76,0.19,0.06,0.72
2020-12-09,32.04,31.54,32.51,31.37,11929,53093606.0,3.52,-2.56,-0.83,1.57
2020-12-10,31.3,31.14,31.56,30.94,4398,19293289.0,1.97,-1.27,-0.4,0.58
2020-12-11,31.49,30.85,31.59,30.5,9124,39466682.0,3.5,-0.93,-0.29,1.2
2020-12-14,30.85,31.64,31.64,29.98,10539,45822831.0,5.38,2.56,0.79,1.39
2020-12-15,31.3,31.51,31.79,30.73,7398,32685683.0,3.35,-0.41,-0.13,0.98
2020-12-16,31.51,31.11,31.51,30.94,5058,22145312.0,1.81,-1.27,-0.4,0.67
2020-12-17,31.11,31.21,31.46,30.34,9772,42454334.0,3.6,0.32,0.1,1.29
2020-12-18,31.02,32.54,33.27,30.83,24814,112388497.0,7.82,4.26,1.33,3.27
2020-12-21,32.5,31.0,32.5,30.7,50409,220310657.0,5.53,-4.73,-1.54,5.27
2020-12-22,31.07,30.61,31.51,30.16,28319,122865560.0,4.35,-1.26,-0.39,2.96
2020-12-23,30.57,30.33,30.9,30.0,20955,89363861.0,2.94,-0.91,-0.28,2.19
2020-12-24,30.28,29.92,30.28,29.21,17878,74893954.0,3.53,-1.35,-0.41,1.87
2020-12-25,29.85,29.79,29.99,29.42,14196,59204840.0,1.91,-0.43,-0.13,1.48
2020-12-28,29.84,31.04,31.2,29.84,25577,110900610.0,4.57,4.2,1.25,2.67
2020-12-29,31.21,32.93,34.15,30.93,49296,230791410.0,10.37,6.09,1.89,5.15
2020-12-30,32.56,33.46,33.56,32.49,25939,120612780.0,3.25,1.61,0.53,2.71
2020-12-31,33.42,34.85,34.93,33.04,34531,167258753.0,5.65,4.15,1.39,3.61
2021-01-04,34.93,34.58,35.46,34.0,29594,144346918.0,4.19,-0.77,-0.27,3.09
2021-01-05,35.1,34.62,35.56,34.37,36829,181286951.0,3.44,0.12,0.04,3.85
2021-01-06,34.56,34.13,35.06,33.85,20799,100027323.0,3.5,-1.42,-0.49,2.17
2021-01-07,34.4,32.71,34.4,32.01,34586,159320208.0,7.0,-4.16,-1.42,3.61
2021-01-08,32.5,32.05,32.96,31.9,23955,108671083.0,3.24,-2.02,-0.66,2.5
2021-01-11,32.05,32.27,33.26,31.87,26123,119168838.0,4.34,0.69,0.22,2.73
2021-01-12,32.13,33.33,33.84,31.9,24210,112412252.0,6.01,3.28,1.06,2.53
2021-01-13,33.16,34.59,34.77,32.86,33389,159161852.0,5.73,3.78,1.26,3.49
2021-01-14,34.65,34.87,35.36,33.64,27392,133327883.0,4.97,0.81,0.28,2.86
2021-01-15,34.76,36.14,36.31,34.29,45025,225239138.0,5.79,3.64,1.27,4.71
2021-01-18,36.0,36.2,36.75,34.72,38520,194037142.0,5.62,0.17,0.06,4.03
2021-01-19,36.11,36.0,36.69,35.64,28461,145008575.0,2.9,-0.55,-0.2,2.97
2021-01-20,35.94,36.86,37.11,35.79,31941,164488283.0,3.67,2.39,0.86,3.34
2021-01-21,39.86,36.29,39.86,36.13,66773,358116608.0,10.12,-1.55,-0.57,6.98
2021-01-22,37.1,37.68,37.86,36.41,43881,229133528.0,4.0,3.83,1.39,4.59
2021-01-25,37.51,38.36,39.04,37.41,48776,262641655.0,4.33,1.8,0.68,5.1
2021-01-26,38.06,38.17,39.05,37.74,21246,114700676.0,3.42,-0.5,-0.19,2.22
2021-01-27,38.07,37.81,38.61,37.16,22022,116529016.0,3.8,-0.94,-0.36,2.3
2021-01-28,36.74,37.61,38.52,36.74,25930,137426336.0,4.71,-0.53,-0.2,2.71
2021-01-29,37.68,36.86,38.29,36.29,24601,128628619.0,5.32,-1.99,-0.75,2.57
2021-02-01,36.62,39.92,40.39,36.62,53051,292781488.0,10.23,8.3,3.06,5.54
2021-02-02,39.77,40.73,41.14,39.29,30928,176061247.0,4.63,2.03,0.81,3.23
2021-02-03,40.77,40.36,42.38,40.11,36719,212995930.0,5.57,-0.91,-0.37,3.84
2021-02-04,39.86,39.61,41.14,38.65,25669,143142278.0,6.17,-1.86,-0.75,2.68
2021-02-05,39.36,37.77,39.9,37.62,22074,119196888.0,5.76,-4.65,-1.84,2.31
2021-02-08,37.4,39.93,40.49,37.4,26611,147917483.0,8.18,5.72,2.16,2.78
2021-02-09,39.84,39.83,40.21,39.36,14151,79139942.0,2.13,-0.25,-0.1,1.48
2021-02-10,39.71,38.7,39.74,38.44,22929,125502170.0,3.26,-2.84,-1.13,2.4
2021-02-18,39.5,40.57,41.24,38.49,21725,121998678.0,7.11,4.83,1.87,2.27
2021-02-19,40.06,42.36,42.86,40.06,34111,201312499.0,6.9,4.41,1.79,3.57
2021-02-22,42.64,41.26,42.64,40.66,21820,127190205.0,4.67,-2.6,-1.1,2.28
2021-02-23,40.94,41.63,42.2,40.22,18722,109153859.0,4.8,0.9,0.37,1.96
2021-02-24,41.29,41.23,42.12,40.57,17006,98926639.0,3.72,-0.96,-0.4,1.78
2021-02-25,41.79,41.63,42.04,40.43,15337,88762073.0,3.9,0.97,0.4,1.6
2021-02-26,41.12,41.61,42.18,40.93,14484,84578033.0,3.0,-0.05,-0.02,1.51
2021-03-01,41.64,43.01,44.06,41.41,22765,137740063.0,6.37,3.36,1.4,2.38
2021-03-02,43.01,43.5,43.6,42.74,10673,64657978.0,2.0,1.14,0.49,1.12
2021-03-03,43.44,43.86,44.36,42.81,11840,72571458.0,3.56,0.83,0.36,1.24
2021-03-04,43.79,43.76,44.73,43.09,14211,87881430.0,3.74,-0.23,-0.1,1.49
2021-03-05,42.71,43.7,44.0,41.54,16103,97595909.0,5.62,-0.14,-0.06,1.68
2021-03-08,47.84,46.52,48.09,46.04,72642,481808736.0,4.69,6.45,2.82,7.59
2021-03-09,46.76,42.36,46.76,42.36,40390,250371923.0,9.46,-8.94,-4.16,4.22
2021-03-10,43.26,45.36,46.14,43.07,38084,238778559.0,7.25,7.08,3.0,3.98
2021-03-11,45.64,46.54,47.2,44.66,25050,162783550.0,5.6,2.6,1.18,2.62
2021-03-12,46.29,46.24,46.44,44.5,20904,134004343.0,4.17,-0.64,-0.3,2.18
2021-03-15,45.66,45.49,46.96,44.57,22110,142151501.0,5.17,-1.62,-0.75,2.31
2021-03-16,45.57,45.43,46.29,44.36,16575,105523094.0,4.24,-0.13,-0.06,1.73
2021-03-17,45.07,49.06,49.37,44.64,49695,334549920.0,10.41,7.99,3.63,5.19
2021-03-18,47.95,47.39,48.11,46.34,51122,338209200.0,3.61,-3.4,-1.67,5.34
2021-03-19,47.0,47.59,48.56,46.77,29498,198425649.0,3.78,0.42,0.2,3.08
2021-03-22,48.22,51.0,51.19,48.22,54271,382655776.0,6.24,7.17,3.41,5.67
2021-03-23,50.57,51.46,52.89,50.29,44636,324499952.0,5.1,0.9,0.46,4.67
2021-03-24,51.11,51.55,52.5,49.93,29227,210326019.0,4.99,0.17,0.09,3.05
2021-03-25,50.57,52.71,53.96,49.19,48618,353019984.0,9.25,2.25,1.16,5.08
2021-03-26,52.21,56.19,56.94,52.07,57149,438170288.0,9.24,6.6,3.48,5.97
2021-03-29,56.06,57.34,59.5,55.79,56434,455622144.0,6.6,2.05,1.15,5.9
2021-03-30,56.86,56.5,58.09,55.71,40021,318047648.0,4.15,-1.46,-0.84,4.18
2021-03-31,56.47,56.04,57.01,55.13,34431,270012656.0,3.33,-0.81,-0.46,3.6
2021-04-01,56.03,57.14,57.56,54.57,36252,284073536.0,5.34,1.96,1.1,3.79
2021-04-02,57.45,55.23,57.52,54.79,33753,262348594.0,4.78,-3.34,-1.91,3.53
2021-04-06,55.21,53.51,55.84,51.34,54032,403143296.0,8.15,-3.11,-1.72,5.65
2021-04-07,53.5,54.14,54.6,51.56,37170,277666368.0,5.68,1.18,0.63,3.88
2021-04-08,53.7,54.29,55.04,53.32,25903,196665766.0,3.18,0.28,0.15,2.71
2021-04-09,54.29,54.62,55.76,54.29,22352,172637186.0,2.71,0.61,0.33,2.34
2021-04-12,53.92,51.57,54.75,50.26,46293,337973152.0,8.22,-5.58,-3.05,4.84
2021-04-13,51.34,51.65,53.87,51.34,30333,223627756.0,4.91,0.16,0.08,3.17
2021-04-14,51.84,52.61,53.14,51.73,19892,147027382.0,2.73,1.86,0.96,2.08
2021-04-15,52.61,52.03,52.63,51.36,15847,115531266.0,2.41,-1.1,-0.58,1.66
2021-04-16,52.71,52.36,53.07,51.23,17900,131008905.0,3.54,0.63,0.33,1.87
2021-04-19,52.31,52.43,53.54,52.19,23018,170427263.0,2.58,0.13,0.07,2.41
2021-04-20,52.41,51.78,52.76,50.95,23725,172563413.0,3.45,-1.24,-0.65,2.48
2021-04-21,52.02,55.57,55.75,51.36,41781,317435376.0,8.48,7.32,3.79,4.37
2021-04-22,56.12,55.81,57.5,55.02,32763,257834486.0,4.46,0.43,0.24,3.42
2021-04-23,58.5,58.04,60.0,55.76,89739,519141168.0,7.6,4.0,2.23,6.73
2021-04-26,58.4,60.13,63.84,58.39,118898,736170672.0,9.39,3.6,2.09,8.92
2021-04-27,60.0,62.66,63.7,59.63,78109,487288720.0,6.77,4.21,2.53,5.86
2021-04-28,63.06,59.98,63.5,59.19,93360,565895696.0,6.88,-4.28,-2.68,7.0
2021-04-29,60.0,53.98,60.0,53.98,134043,734788720.0,10.04,-10.0,-6.0,10.06
2021-04-30,52.86,52.41,53.7,51.18,86501,453096288.0,4.67,-2.91,-1.57,6.49
2021-05-06,51.71,51.91,52.98,50.81,51326,266591528.0,4.14,-0.95,-0.5,3.85
2021-05-07,52.0,50.1,52.57,50.1,42008,214912464.0,4.76,-3.49,-1.81,3.15
2021-05-10,48.0,50.99,51.85,46.9,93646,462750400.0,9.88,1.78,0.89,7.02
2021-05-11,51.75,52.84,53.3,51.21,52049,272006176.0,4.1,3.63,1.85,3.9
2021-05-12,52.85,53.98,54.52,52.32,43623,233981711.0,4.16,2.16,1.14,3.04
2021-05-13,53.2,53.51,53.98,52.53,27850,148403046.0,2.69,-0.87,-0.47,1.94
2021-05-14,53.51,53.81,54.99,53.23,24267,130900494.0,3.29,0.56,0.3,1.69
2021-05-17,53.2,53.55,54.22,52.65,35778,190769674.0,2.92,-0.48,-0.26,2.5
2021-05-18,53.43,54.98,55.94,52.77,49027,268998816.0,5.92,2.67,1.43,3.42
2021-05-19,55.02,53.1,55.44,52.33,41039,219699463.0,5.66,-3.42,-1.88,2.86
2021-05-20,53.15,53.0,54.61,52.97,32475,174238309.0,3.09,-0.19,-0.1,2.26
2021-05-21,53.05,52.88,53.51,52.01,23462,123299128.0,2.83,-0.23,-0.12,1.64
2021-05-24,52.74,52.57,53.59,52.37,19105,101118564.0,2.31,-0.59,-0.31,1.33
2021-05-25,52.73,53.1,53.19,52.07,25692,135681057.0,2.13,1.01,0.53,1.79
2021-05-26,53.0,51.2,53.6,51.01,32847,170642024.0,4.88,-3.58,-1.9,2.29
2021-05-27,51.2,52.19,52.75,50.98,25793,134426270.0,3.46,1.93,0.99,1.8
2021-05-28,52.29,51.36,52.6,51.01,23264,120147276.0,3.05,-1.59,-0.83,1.62
2021-05-31,51.35,50.52,51.89,50.3,35900,183228198.0,3.1,-1.64,-0.84,2.5
2021-06-01,50.81,51.22,52.43,50.55,37296,191965089.0,3.72,1.39,0.7,2.6
2021-06-02,51.7,49.3,51.8,49.1,42498,211966038.0,5.27,-3.75,-1.92,2.96
2021-06-03,49.15,51.13,51.6,49.12,30217,153201556.0,5.03,3.71,1.83,2.11
2021-06-04,51.5,50.57,51.7,50.1,27672,140238748.0,3.13,-1.1,-0.56,1.93
2021-06-07,50.65,52.83,53.55,50.65,44910,235780652.0,5.73,4.47,2.26,3.13
2021-06-08,53.18,52.77,54.13,52.08,34647,183734923.0,3.88,-0.11,-0.06,2.42
2021-06-09,52.9,53.38,53.52,52.0,26835,141953746.0,2.88,1.16,0.61,1.87
2021-06-10,53.38,52.91,53.5,52.35,23141,122402072.0,2.15,-0.88,-0.47,1.61
2021-06-11,53.01,52.37,53.36,51.7,19416,101710896.0,3.14,-1.02,-0.54,1.35
2021-06-15,52.11,53.38,54.19,52.11,28782,153599270.0,3.97,1.93,1.01,2.01
2021-06-16,53.43,51.3,53.69,50.8,26342,136364603.0,5.41,-3.9,-2.08,1.84
2021-06-17,51.38,51.44,52.2,50.58,24658,126594209.0,3.16,0.27,0.14,1.72
2021-06-18,51.4,55.85,56.18,51.13,74517,404033584.0,9.82,8.57,4.41,5.2
2021-06-21,55.8,58.69,59.33,55.34,61252,356457136.0,7.14,5.09,2.84,4.27
2021-06-22,58.0,59.65,60.28,57.72,41862,248192358.0,4.36,1.64,0.96,2.92
2021-06-23,59.96,60.19,60.63,59.16,40492,242673753.0,2.46,0.91,0.54,2.82
2021-06-24,60.8,59.85,60.88,58.88,25938,154960444.0,3.32,-0.56,-0.34,1.81
2021-06-25,60.01,60.58,61.4,59.45,26088,157468152.0,3.26,1.22,0.73,1.82
2021-06-28,60.82,60.53,61.18,59.5,30004,180569696.0,2.77,-0.08,-0.05,2.09
2021-06-29,60.89,60.29,60.97,58.81,38344,229684441.0,3.57,-0.4,-0.24,2.67
2021-06-30,60.5,64.7,65.4,60.0,59799,381439696.0,8.96,7.31,4.41,4.17
2021-07-01,64.8,64.5,65.28,63.08,50921,327982208.0,3.4,-0.31,-0.2,3.55
2021-07-02,64.52,64.35,64.71,63.23,33508,214392126.0,2.29,-0.23,-0.15,2.34
2021-07-05,64.3,64.8,66.6,63.51,43958,284242080.0,4.8,0.7,0.45,3.07
2021-07-06,64.88,65.2,66.65,64.05,47294,308965328.0,4.01,0.62,0.4,3.3
2021-07-07,65.01,66.7,66.99,64.29,35714,236750413.0,4.14,2.3,1.5,2.49
2021-07-08,66.67,66.66,67.3,65.68,29393,194643085.0,2.43,-0.06,-0.04,2.05
2021-07-09,66.0,66.02,67.7,65.6,29161,193764281.0,3.15,-0.96,-0.64,2.03
2021-07-12,66.35,66.0,66.7,64.5,36594,240593824.0,3.33,-0.03,-0.02,2.55
2021-07-13,66.28,65.89,66.28,64.97,10378,68067397.0,1.98,-0.17,-0.11,0.72
