日期,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率
2019-01-04,7.55,7.58,7.68,7.35,426493,558065408.0,4.27,-1.94,-0.15,1.04
2019-01-07,7.61,7.88,7.91,7.55,351603,473709360.0,4.75,3.96,0.3,0.86
2019-01-08,7.79,8.0,8.12,7.77,213620,297041600.0,4.44,1.52,0.12,0.52
2019-01-09,8.0,8.05,8.23,7.96,320295,452626704.0,3.38,0.63,0.05,0.78
2019-01-10,8.47,8.59,8.66,8.15,688306,1010819440.0,6.34,6.71,0.54,1.67
2019-01-11,8.63,8.5,8.69,8.46,288297,428351216.0,2.68,-1.05,-0.09,0.7
2019-01-14,8.56,8.54,8.64,8.48,275919,410352192.0,1.88,0.47,0.04,0.67
2019-01-15,8.54,8.67,8.67,8.4,290162,430738064.0,3.16,1.52,0.13,0.71
2019-01-16,8.66,8.6,8.79,8.5,260786,392001344.0,3.34,-0.81,-0.07,0.63
2019-01-17,8.56,8.6,8.76,8.48,227956,342375632.0,3.26,0.0,0.0,0.55
2019-01-18,8.6,8.7,8.73,8.53,264178,396770192.0,2.33,1.16,0.1,0.64
2019-01-21,8.61,8.68,8.86,8.61,268752,406604688.0,2.87,-0.23,-0.02,0.65
2019-01-22,8.68,8.69,8.73,8.55,143768,215789947.0,2.07,0.12,0.01,0.35
2019-01-23,8.6,8.69,8.73,8.6,118409,177790259.0,1.5,0.0,0.0,0.29
2019-01-24,8.69,8.7,8.72,8.56,191104,287072592.0,1.84,0.12,0.01,0.46
2019-01-25,8.7,8.99,9.16,8.65,346170,538397344.0,5.86,3.33,0.29,0.84
2019-01-28,9.05,9.44,9.55,8.99,427715,695370896.0,6.23,5.01,0.45,1.04
2019-01-29,9.53,9.4,9.53,9.16,281513,456242752.0,3.92,-0.42,-0.04,0.68
2019-01-30,9.44,9.33,9.57,9.27,186305,303155728.0,3.19,-0.74,-0.07,0.45
2019-01-31,9.52,9.45,9.54,9.33,313768,512591200.0,2.25,1.29,0.12,0.76
2019-02-01,9.61,9.65,9.74,9.48,286946,477793408.0,2.75,2.12,0.2,0.7
2019-02-11,9.74,10.15,10.15,9.65,562344,975208320.0,5.18,5.18,0.5,1.37
2019-02-12,10.15,10.11,10.25,10.03,354048,618510304.0,2.17,-0.39,-0.04,0.86
2019-02-13,10.16,10.14,10.33,9.96,431141,755493200.0,3.66,0.3,0.03,1.05
2019-02-14,10.12,9.96,10.25,9.91,477621,827267040.0,3.35,-1.78,-0.18,1.16
2019-02-15,9.96,9.89,10.15,9.88,272890,470507696.0,2.71,-0.7,-0.07,0.66
2019-02-18,9.96,10.57,10.63,9.96,565057,999368336.0,6.77,6.88,0.68,1.37
2019-02-19,10.57,10.6,11.02,10.43,461969,855478000.0,5.58,0.28,0.03,1.12
2019-02-20,10.71,11.3,11.3,10.67,576307,1100267376.0,5.94,6.6,0.7,1.4
2019-02-21,11.23,11.24,11.6,11.06,473253,926955632.0,4.78,-0.53,-0.06,1.15
2019-02-22,11.1,11.88,11.9,11.1,416824,836295744.0,7.12,5.69,0.64,1.01
2019-02-25,12.61,12.31,13.09,12.02,661342,1422660656.0,9.01,3.62,0.43,1.61
2019-02-26,12.41,12.48,12.67,12.19,634379,1357314192.0,3.9,1.38,0.17,1.54
2019-02-27,12.26,12.09,12.47,11.61,455959,954002704.0,6.89,-3.13,-0.39,1.11
2019-02-28,12.05,12.18,12.3,11.91,336851,706274800.0,3.23,0.74,0.09,0.82
2019-03-01,12.54,12.13,12.57,11.87,365449,760062992.0,5.75,-0.41,-0.05,0.89
2019-03-04,12.27,12.16,12.72,12.03,656119,1397666528.0,5.69,0.25,0.03,1.6
2019-03-05,12.08,12.47,12.55,11.96,613886,1299048496.0,4.85,2.55,0.31,1.49
2019-03-06,12.49,12.19,12.61,11.9,765765,1600322880.0,5.69,-2.25,-0.28,1.86
2019-03-07,12.16,11.92,12.17,11.61,418797,860333824.0,4.59,-2.21,-0.27,1.02
2019-03-08,11.7,12.02,12.22,11.6,440387,905405472.0,5.2,0.84,0.1,1.07
2019-03-11,11.96,12.37,12.4,11.94,607318,1272409360.0,3.83,2.91,0.35,1.48
2019-03-12,12.52,12.69,13.06,12.51,692615,1524149856.0,4.45,2.59,0.32,1.68
2019-03-13,12.68,12.31,12.68,12.18,387923,828085792.0,3.94,-2.99,-0.38,0.94
2019-03-14,12.31,12.38,12.52,12.08,297673,631058592.0,3.57,0.57,0.07,0.72
2019-03-15,12.4,13.05,13.27,12.4,563029,1255841776.0,7.03,5.41,0.67,1.37
2019-03-18,12.86,13.72,13.85,12.79,525026,1203068864.0,8.12,5.13,0.67,1.28
2019-03-19,13.53,13.76,13.95,13.53,268724,635508464.0,3.06,0.29,0.04,0.65
2019-03-20,13.71,13.66,13.79,13.44,245234,571726224.0,2.54,-0.73,-0.1,0.6
2019-03-21,13.7,13.59,13.87,13.32,299461,697621184.0,4.03,-0.51,-0.07,0.73
2019-03-22,13.49,14.27,14.27,13.22,439211,1035836784.0,7.73,5.0,0.68,1.07
2019-03-25,13.9,13.69,14.12,13.69,295534,705333872.0,3.01,-4.06,-0.58,0.72
2019-03-26,13.79,13.14,13.79,12.95,409541,936403232.0,6.14,-4.02,-0.55,1.0
2019-03-27,13.2,13.35,13.48,13.06,254571,581236704.0,3.2,1.6,0.21,0.62
2019-03-28,13.28,13.57,13.84,13.16,273191,637972784.0,5.09,1.65,0.22,0.66
2019-03-29,14.51,14.44,14.61,13.85,681524,1677497632.0,5.6,6.41,0.87,1.66
2019-04-01,14.38,14.93,15.28,14.06,535363,1364502096.0,8.45,3.39,0.49,1.3
2019-04-02,14.95,14.72,15.15,14.67,335013,854522640.0,3.22,-1.41,-0.21,0.82
2019-04-03,14.63,15.04,15.16,14.52,388871,989524672.0,4.35,2.17,0.32,0.95
2019-04-04,14.92,14.92,15.13,14.69,277381,708751856.0,2.93,-0.8,-0.12,0.67
2019-04-08,14.86,14.56,14.93,14.27,365754,913490560.0,4.42,-2.41,-0.36,0.89
2019-04-09,14.41,14.5,14.82,14.37,207021,517322944.0,3.09,-0.41,-0.06,0.5
2019-04-10,14.47,14.7,14.87,14.33,216266,541814832.0,3.72,1.38,0.2,0.53
2019-04-11,14.7,14.16,14.76,14.11,219236,541022688.0,4.42,-3.67,-0.54,0.53
2019-04-12,14.26,14.55,14.64,14.18,215284,532997168.0,3.25,2.75,0.39,0.52
2019-04-15,14.82,14.27,14.85,14.24,233876,588025200.0,4.19,-1.92,-0.28,0.57
2019-04-16,14.35,15.19,15.19,14.35,509051,1294087664.0,5.89,6.45,0.92,1.24
2019-04-17,15.47,15.5,15.83,15.33,628981,1681780016.0,3.29,2.04,0.31,1.53
2019-04-18,15.56,15.18,15.7,15.18,298208,784435728.0,3.35,-2.06,-0.32,0.73
2019-04-19,15.27,15.45,15.45,15.11,242236,633918848.0,2.24,1.78,0.27,0.59
2019-04-22,15.51,15.16,15.89,15.1,409267,1086000816.0,5.11,-1.88,-0.29,1.0
2019-04-23,15.7,15.51,15.86,15.36,608735,1627726800.0,3.3,2.31,0.35,1.48
2019-04-24,15.73,15.77,15.83,15.28,374352,1001491504.0,3.55,1.68,0.26,0.91
2019-04-25,15.77,15.72,15.94,15.57,302172,815323200.0,2.35,-0.32,-0.05,0.74
2019-04-26,15.57,15.19,15.62,15.08,366615,961753168.0,3.44,-3.37,-0.53,0.89
2019-04-29,15.3,15.27,15.67,15.05,340000,896909632.0,4.08,0.53,0.08,0.83
2019-04-30,15.25,15.21,15.5,15.07,233301,608768752.0,2.82,-0.39,-0.06,0.57
2019-05-06,14.09,13.66,14.4,13.66,476052,1135733008.0,4.87,-10.19,-1.55,1.16
2019-05-07,13.56,14.08,14.25,13.25,588034,1391492960.0,7.32,3.07,0.42,1.43
2019-05-08,13.38,13.57,14.12,13.38,377685,889806032.0,5.26,-3.62,-0.51,0.92
2019-05-09,13.32,13.42,13.71,13.32,312156,724800064.0,2.87,-1.11,-0.15,0.76
2019-05-10,13.7,14.43,14.49,13.7,489066,1189408448.0,5.89,7.53,1.01,1.19
2019-05-13,14.04,13.47,14.27,13.17,628411,1482019744.0,7.62,-6.65,-0.96,1.53
2019-05-14,13.19,13.21,13.47,13.03,466297,1064101088.0,3.27,-1.93,-0.26,1.13
2019-05-15,13.42,13.7,13.92,13.21,431796,1002141296.0,5.37,3.71,0.49,1.05
2019-05-16,13.63,13.05,13.64,12.85,602222,1354920032.0,5.77,-4.74,-0.65,1.47
2019-05-17,12.93,12.45,13.23,12.32,646737,1421723168.0,6.97,-4.6,-0.6,1.57
2019-05-20,12.43,11.6,12.43,11.22,919027,1835056432.0,9.72,-6.83,-0.85,2.24
2019-05-21,11.87,12.35,12.37,11.78,720524,1508362720.0,5.09,6.47,0.75,1.75
2019-05-22,12.36,12.35,12.8,12.16,452878,972367456.0,5.18,0.0,0.0,1.1
2019-05-23,12.31,11.6,12.31,11.34,748969,1506981280.0,7.85,-6.07,-0.75,1.82
2019-05-24,11.58,11.84,12.01,11.57,480565,981438576.0,3.79,2.07,0.24,1.17
2019-05-27,12.01,11.96,12.12,11.54,556282,1137948688.0,4.9,1.01,0.12,1.35
2019-05-28,11.87,12.47,12.5,11.86,586350,1239823776.0,5.35,4.26,0.51,1.43
2019-05-29,12.19,12.34,12.51,12.15,344183,730932544.0,2.89,-1.04,-0.13,0.84
2019-05-30,12.33,12.36,12.4,11.87,326397,682729584.0,4.29,0.16,0.02,0.79
2019-05-31,12.31,12.47,12.75,12.14,374561,807570016.0,4.94,0.89,0.11,0.91
2019-06-03,12.46,12.66,12.88,12.1,409483,882861408.0,6.26,1.52,0.19,1.0
2019-06-04,12.64,12.51,12.79,12.38,360874,781937456.0,3.24,-1.18,-0.15,0.88
2019-06-05,12.75,12.76,12.92,12.54,319457,700736944.0,3.04,2.0,0.25,0.78
2019-06-06,12.86,12.32,12.87,12.26,259008,555254736.0,4.78,-3.45,-0.44,0.63
2019-06-10,12.29,12.9,13.03,12.29,370843,813865600.0,6.01,4.71,0.58,0.9
2019-06-11,12.9,13.31,13.47,12.67,388843,880713104.0,6.2,3.18,0.41,0.95
2019-06-12,13.24,13.21,13.38,13.12,183218,417630784.0,1.95,-0.75,-0.1,0.45
2019-06-13,13.22,12.76,13.33,12.74,384809,852796368.0,4.47,-3.41,-0.45,0.94
2019-06-14,12.82,12.56,12.89,12.51,242131,527439056.0,2.98,-1.57,-0.2,0.59
2019-06-17,12.6,12.22,12.6,12.14,358487,759536560.0,3.66,-2.71,-0.34,0.87
2019-06-18,12.29,12.4,12.47,12.09,219863,467067328.0,3.11,1.47,0.18,0.53
2019-06-19,13.65,13.32,13.66,13.26,787415,1818545888.0,3.23,7.42,0.92,1.92
2019-06-20,13.26,13.79,13.93,13.15,556756,1301852144.0,5.86,3.53,0.47,1.35
2019-06-21,13.79,13.84,14.19,13.78,392745,943255856.0,2.97,0.36,0.05,0.96
2019-06-24,13.76,13.61,13.89,13.44,294438,689516192.0,3.25,-1.66,-0.23,0.72
2019-06-25,13.48,13.31,13.6,13.12,318253,728231648.0,3.53,-2.2,-0.3,0.77
2019-06-26,13.3,13.73,13.82,13.2,382816,896836176.0,4.66,3.16,0.42,0.93
2019-06-27,13.94,14.62,14.66,13.93,541805,1342250832.0,5.32,6.48,0.89,1.32
2019-06-28,14.66,14.44,14.66,14.21,297407,734859760.0,3.08,-1.23,-0.18,0.72
2019-07-01,15.45,15.9,15.9,15.44,925336,2502000288.0,3.19,10.11,1.46,2.25
2019-07-02,15.92,15.73,16.04,15.51,538923,1453392480.0,3.33,-1.07,-0.17,1.31
2019-07-03,15.68,15.02,15.68,14.83,581378,1508432736.0,5.4,-4.51,-0.71,1.41
2019-07-04,15.12,14.89,15.15,14.72,295022,753384960.0,2.86,-0.87,-0.13,0.72
2019-07-05,15.03,15.02,15.18,14.81,378430,748165392.0,2.48,0.87,0.13,0.71
2019-07-08,14.84,14.84,15.14,14.48,491431,959941584.0,4.39,-1.2,-0.18,0.92
2019-07-09,14.76,14.87,15.0,14.61,353429,690629296.0,2.63,0.2,0.03,0.66
2019-07-10,15.03,15.09,15.38,15.02,543568,1086058880.0,2.42,1.48,0.22,1.02
2019-07-11,15.31,14.8,15.31,14.67,398051,783513088.0,4.24,-1.92,-0.29,0.74
2019-07-12,14.87,14.8,14.93,14.57,233522,455230912.0,2.43,0.0,0.0,0.44
2019-07-15,14.75,15.38,15.38,14.45,491125,974738912.0,6.28,3.92,0.58,0.92
2019-07-16,15.26,15.27,15.57,15.09,401867,809332912.0,3.12,-0.72,-0.11,0.75
2019-07-17,15.25,15.63,15.71,15.09,383670,784485440.0,4.06,2.36,0.36,0.72
2019-07-18,15.44,15.21,15.48,15.18,296165,596684304.0,1.92,-2.69,-0.42,0.55
2019-07-19,15.34,15.18,15.47,15.14,254425,511960304.0,2.17,-0.2,-0.03,0.48
2019-07-22,15.29,15.18,15.38,15.01,192478,385917680.0,2.44,0.0,0.0,0.36
2019-07-23,15.16,15.47,15.47,15.07,279873,564888256.0,2.64,1.91,0.29,0.52
2019-07-24,15.49,16.12,16.32,15.49,762121,1609336016.0,5.37,4.2,0.65,1.43
2019-07-25,16.33,16.48,16.71,16.25,831687,1804487568.0,2.85,2.23,0.36,1.56
2019-07-26,16.41,16.67,16.89,16.22,599895,1308670256.0,4.07,1.15,0.19,1.12
2019-07-29,16.82,16.59,17.23,16.34,688666,1512985536.0,5.34,-0.48,-0.08,1.29
2019-07-30,16.56,16.38,16.67,16.24,588205,1268103504.0,2.59,-1.27,-0.21,1.1
2019-07-31,16.4,16.41,16.54,16.31,414316,894071760.0,1.4,0.18,0.03,0.78
2019-08-01,16.34,16.56,16.57,16.17,451238,972977264.0,2.44,0.91,0.15,0.84
2019-08-02,15.57,16.02,16.17,15.32,1030915,2138167008.0,5.13,-3.26,-0.54,1.93
2019-08-05,15.79,15.36,16.02,15.31,707288,1455781376.0,4.43,-4.12,-0.66,1.32
2019-08-06,14.86,15.58,15.74,14.64,767049,1531787168.0,7.16,1.43,0.22,1.44
2019-08-07,15.74,15.55,15.91,15.47,471375,974874576.0,2.82,-0.19,-0.03,0.88
2019-08-08,15.63,16.36,16.42,15.53,553452,1169387584.0,5.72,5.21,0.81,1.04
2019-08-09,16.46,15.94,16.81,15.81,621377,1327316304.0,6.11,-2.57,-0.42,1.16
2019-08-12,15.95,16.91,16.95,15.93,757492,1641817984.0,6.4,6.09,0.97,1.42
2019-08-13,16.61,16.76,17.15,16.51,659372,1459781088.0,3.78,-0.89,-0.15,1.23
2019-08-14,17.31,17.03,17.84,16.96,982334,2252288768.0,5.25,1.61,0.27,1.84
2019-08-15,16.76,17.99,18.03,16.53,761355,1731639312.0,8.81,5.64,0.96,1.42
2019-08-16,17.8,17.88,18.32,17.69,669979,1584919632.0,3.5,-0.61,-0.11,1.25
2019-08-19,18.34,18.44,19.1,17.86,844360,2050116128.0,6.94,3.13,0.56,1.58
2019-08-20,18.45,19.36,19.37,18.45,764700,1899982384.0,4.99,4.99,0.92,1.43
2019-08-21,18.27,18.97,19.76,18.26,1076235,2687746560.0,7.75,-2.01,-0.39,2.01
2019-08-22,18.94,18.58,18.95,18.27,657568,1603549040.0,3.58,-2.06,-0.39,1.23
2019-08-23,18.61,19.54,19.57,18.34,721822,1803033584.0,6.62,5.17,0.96,1.35
2019-08-26,18.88,19.14,19.44,18.81,826817,2069865936.0,3.22,-2.05,-0.4,1.55
2019-08-27,19.3,19.21,19.75,19.04,608627,1543490608.0,3.71,0.37,0.07,1.14
2019-08-28,19.08,18.88,19.24,18.68,499481,1239634656.0,2.92,-1.72,-0.33,0.93
2019-08-29,18.88,18.96,19.15,18.65,404322,1005604912.0,2.65,0.42,0.08,0.76
2019-08-30,19.09,18.63,19.16,18.26,680094,1670429168.0,4.75,-1.74,-0.33,1.27
2019-09-02,18.48,18.83,19.11,18.3,630305,1550619120.0,4.35,1.07,0.2,1.18
2019-09-03,19.03,19.49,19.53,18.88,793244,2005086048.0,3.45,3.51,0.66,1.48
2019-09-04,19.3,19.11,19.66,18.8,618074,1554433712.0,4.41,-1.95,-0.38,1.16
2019-09-05,19.19,19.44,20.15,18.84,890314,2280738544.0,6.86,1.73,0.33,1.67
2019-09-06,19.5,19.51,20.21,19.1,684985,1769630960.0,5.71,0.36,0.07,1.28
2019-09-09,19.85,19.85,20.02,19.22,752616,1941907088.0,4.1,1.74,0.34,1.41
2019-09-10,19.81,19.24,19.83,19.17,637332,1622135968.0,3.32,-3.07,-0.61,1.19
2019-09-11,19.24,18.54,19.42,18.5,765684,1897093280.0,4.78,-3.64,-0.7,1.43
2019-09-12,18.81,18.94,19.0,18.5,432122,1065683792.0,2.7,2.16,0.4,0.81
2019-09-16,19.18,19.8,19.8,18.75,867111,2218141840.0,5.54,4.54,0.86,1.62
2019-09-17,19.67,19.85,20.36,19.54,826978,2168216176.0,4.14,0.25,0.05,1.55
2019-09-18,19.95,20.57,20.74,19.57,769299,2044596080.0,5.89,3.63,0.72,1.44
2019-09-19,20.58,20.64,20.79,20.34,640903,1727839808.0,2.19,0.34,0.07,1.2
2019-09-20,20.65,21.11,21.6,20.51,831034,2299442384.0,5.28,2.28,0.47,1.56
2019-09-23,20.99,21.24,21.59,20.61,715248,1987316800.0,4.64,0.62,0.13,1.34
2019-09-24,20.97,20.74,21.26,20.71,600343,1648921344.0,2.59,-2.35,-0.5,1.12
2019-09-25,20.64,20.21,20.68,19.94,663292,1763818064.0,3.57,-2.56,-0.53,1.24
2019-09-26,20.37,19.89,20.44,19.55,534921,1405946544.0,4.4,-1.58,-0.32,1.0
2019-09-27,19.91,21.26,21.28,19.91,838420,2274406336.0,6.89,6.89,1.37,1.57
2019-09-30,21.01,20.38,21.28,20.34,609738,1657987968.0,4.42,-4.14,-0.88,1.14
2019-10-08,20.72,19.95,20.74,19.54,581190,1541959008.0,5.89,-2.11,-0.43,1.09
2019-10-09,19.64,19.76,19.93,18.57,1003476,2531319616.0,6.82,-0.95,-0.19,1.88
2019-10-10,19.75,20.61,20.62,19.44,664829,1762766976.0,5.97,4.3,0.85,1.24
2019-10-11,20.8,20.72,21.03,20.51,594104,1624272144.0,2.52,0.53,0.11,1.11
2019-10-14,21.49,21.64,21.94,21.38,804579,2285752592.0,2.7,4.44,0.92,1.51
2019-10-15,21.49,21.46,21.78,21.24,470224,1327330304.0,2.5,-0.83,-0.18,0.88
2019-10-16,21.55,21.22,21.91,21.21,348867,982923360.0,3.26,-1.12,-0.24,0.65
2019-10-17,21.45,22.41,22.62,21.31,797879,2322583792.0,6.17,5.61,1.19,1.49
2019-10-18,22.49,22.11,22.69,21.85,487185,1417307120.0,3.75,-1.34,-0.3,0.91
2019-10-21,21.88,22.11,22.36,21.47,443399,1274955184.0,4.03,0.0,0.0,0.83
2019-10-22,22.8,22.78,23.4,22.69,969401,2923943936.0,3.21,3.03,0.67,1.81
2019-10-23,23.11,23.21,23.81,22.81,781657,2388598320.0,4.39,1.89,0.43,1.46
2019-10-24,23.31,23.27,23.48,22.88,467333,1420958448.0,2.59,0.26,0.06,0.87
2019-10-25,23.26,24.38,24.53,23.01,619485,1920761488.0,6.53,4.77,1.11,1.16
2019-10-28,24.21,24.47,24.72,23.97,591360,1882351472.0,3.08,0.37,0.09,1.11
2019-10-29,24.57,25.32,25.48,24.45,698182,2292148912.0,4.21,3.47,0.85,1.31
2019-10-30,24.88,25.84,25.88,24.33,651043,2139956560.0,6.12,2.05,0.52,1.22
2019-10-31,25.64,24.27,26.03,24.23,1024100,3340454288.0,6.97,-6.08,-1.57,1.92
2019-11-01,24.27,25.04,25.21,24.24,774819,2525028416.0,4.0,3.17,0.77,1.45
2019-11-04,25.07,25.06,25.68,24.54,787919,2593821008.0,4.55,0.08,0.02,1.47
2019-11-05,25.11,26.54,26.54,24.81,897326,3024607696.0,6.9,5.91,1.48,1.68
2019-11-06,26.19,26.14,26.48,25.72,651666,2226664160.0,2.86,-1.51,-0.4,1.22
2019-11-07,25.88,26.25,26.52,25.69,484905,1660235872.0,3.18,0.42,0.11,0.91
2019-11-08,26.48,26.31,27.21,26.24,631201,2204406368.0,3.7,0.23,0.06,1.18
2019-11-11,26.26,26.09,26.8,25.72,490491,1682731456.0,4.1,-0.84,-0.22,0.92
2019-11-12,26.11,25.9,26.33,25.18,654472,2196180096.0,4.41,-0.73,-0.19,1.22
2019-11-13,25.95,26.87,26.88,25.68,791715,2740480112.0,4.63,3.75,0.97,1.48
2019-11-14,26.58,26.87,27.34,26.26,663236,2323081984.0,4.02,0.0,0.0,1.24
2019-11-15,26.59,26.54,27.11,26.5,443241,1552225568.0,2.27,-1.23,-0.33,0.83
2019-11-18,26.5,26.19,26.67,25.72,475756,1632650128.0,3.58,-1.32,-0.35,0.89
2019-11-19,26.28,27.04,27.17,25.89,617150,2159676736.0,4.89,3.25,0.85,1.15
2019-11-20,26.86,26.49,27.29,26.49,519118,1827558496.0,2.96,-2.03,-0.55,0.97
2019-11-21,26.24,26.44,26.8,26.17,381676,1321450368.0,2.38,-0.19,-0.05,0.71
2019-11-22,26.34,25.17,26.6,24.88,1061604,3550009760.0,6.51,-4.8,-1.27,1.99
2019-11-25,25.03,24.76,25.24,23.86,846721,2727338992.0,5.48,-1.63,-0.41,1.58
2019-11-26,25.34,25.41,25.91,24.96,739011,2465605456.0,3.84,2.63,0.65,1.38
2019-11-27,25.57,26.4,26.88,24.96,1015625,3487105760.0,7.56,3.9,0.99,1.9
2019-11-28,26.61,26.21,26.68,25.85,565402,1946611840.0,3.14,-0.72,-0.19,1.06
2019-11-29,26.21,25.98,26.21,24.96,607464,2042547952.0,4.77,-0.88,-0.23,1.14
2019-12-02,25.81,25.76,26.27,25.53,506857,1719974624.0,2.85,-0.85,-0.22,0.95
2019-12-03,25.72,25.58,26.0,24.95,575431,1917948944.0,4.08,-0.7,-0.18,1.08
2019-12-04,25.18,26.22,26.34,25.07,702310,2391524992.0,4.96,2.5,0.64,1.31
2019-12-05,26.63,27.53,27.84,26.21,1139642,4070146736.0,6.22,5.0,1.31,2.13
2019-12-06,27.51,28.49,28.64,27.37,812272,2985289856.0,4.61,3.49,0.96,1.52
2019-12-09,28.54,27.77,28.69,27.67,711011,2605592880.0,3.58,-2.53,-0.72,1.33
2019-12-10,27.69,28.12,28.34,27.02,660896,2412572912.0,4.75,1.26,0.35,1.24
2019-12-11,27.72,27.33,28.01,27.11,691860,2486517408.0,3.2,-2.81,-0.79,1.29
2019-12-12,27.31,27.12,27.68,26.98,567770,2026123664.0,2.56,-0.77,-0.21,1.06
2019-12-13,27.72,28.03,28.04,27.14,850231,3084942048.0,3.32,3.36,0.91,1.59
2019-12-16,28.04,28.23,28.46,27.63,665129,2441938832.0,2.96,0.71,0.2,1.24
2019-12-17,28.08,28.81,28.88,27.78,796602,2950040576.0,3.9,2.05,0.58,1.49
2019-12-18,28.64,27.91,28.64,27.77,740031,2733239232.0,3.02,-3.12,-0.9,1.38
2019-12-19,27.77,27.57,27.8,27.26,454714,1636794336.0,1.93,-1.22,-0.34,0.85
2019-12-20,27.64,27.47,27.82,27.03,628721,2252500880.0,2.87,-0.36,-0.1,1.18
2019-12-23,26.94,27.02,27.48,26.7,472954,1679199840.0,2.84,-1.64,-0.45,0.89
2019-12-24,27.04,27.14,27.3,26.75,299263,1062477616.0,2.04,0.44,0.12,0.56
2019-12-25,26.99,27.11,27.63,26.95,425541,1522808304.0,2.51,-0.11,-0.03,0.8
2019-12-26,26.94,27.01,27.61,26.76,439030,1559653488.0,3.14,-0.37,-0.1,0.82
2019-12-27,27.11,27.01,27.41,26.78,485094,1723907728.0,2.33,0.0,0.0,0.91
2019-12-30,26.84,26.87,27.11,26.11,594246,2078217792.0,3.7,-0.52,-0.14,1.11
2019-12-31,27.04,27.88,27.95,27.0,780330,2812148336.0,3.54,3.76,1.01,1.45
2020-01-02,28.26,28.72,28.99,27.76,759307,2840896080.0,4.41,3.01,0.84,1.42
2020-01-03,28.88,28.47,29.45,28.34,534347,2013648752.0,3.86,-0.87,-0.25,1.0
2020-01-06,28.26,29.11,29.61,28.11,747447,2847963488.0,5.27,2.25,0.64,1.39
2020-01-07,29.13,29.26,29.43,28.72,439450,1671789008.0,2.44,0.52,0.15,0.82
2020-01-08,28.8,28.54,29.22,28.5,437551,1649761296.0,2.46,-2.46,-0.72,0.82
2020-01-09,28.71,30.54,30.79,28.71,886439,3474672208.0,7.29,7.01,2.0,1.65
2020-01-10,30.82,30.36,31.01,30.24,531655,2126307360.0,2.52,-0.59,-0.18,0.99
2020-01-13,30.56,31.71,32.03,30.11,673724,2750553120.0,6.32,4.45,1.35,1.26
2020-01-14,32.1,31.98,33.01,31.79,564730,2379000336.0,3.85,0.85,0.27,1.05
2020-01-15,31.95,33.41,33.41,31.71,545168,2318952832.0,5.32,4.47,1.43,1.02
2020-01-16,32.88,32.72,33.11,32.46,704864,3018191664.0,1.95,-2.07,-0.69,1.31
2020-01-17,32.66,32.03,32.98,31.71,668548,2831071600.0,3.88,-2.11,-0.69,1.25
2020-01-20,31.96,33.34,33.86,31.96,756048,3296515632.0,5.93,4.09,1.31,1.41
2020-01-21,33.26,33.74,33.88,32.95,531396,2327388192.0,2.79,1.2,0.4,0.99
2020-01-22,33.26,36.11,36.36,32.63,695121,3121117792.0,11.06,7.02,2.37,1.3
2020-01-23,35.18,34.53,35.85,33.72,760077,3457704672.0,5.9,-4.38,-1.58,1.42
2020-02-03,31.06,31.11,32.6,31.06,1184279,4878573824.0,4.46,-9.9,-3.42,2.21
2020-02-04,31.78,34.08,34.08,31.73,1065875,4591291648.0,7.55,9.55,2.97,1.99
2020-02-05,33.78,34.11,35.94,33.64,950860,4316523264.0,6.75,0.09,0.03,1.77
2020-02-06,33.88,34.05,34.61,32.99,832352,3665773840.0,4.75,-0.18,-0.06,1.55
2020-02-07,33.57,32.71,33.57,32.18,1097290,4702691584.0,4.08,-3.94,-1.34,2.05
2020-02-10,31.74,33.04,33.14,31.48,796364,3370483360.0,5.07,1.01,0.33,1.48
2020-02-11,32.88,34.8,35.44,32.72,1073094,4803567360.0,8.23,5.33,1.76,2.0
2020-02-12,34.41,34.49,34.75,33.92,732763,3285217328.0,2.39,-0.89,-0.31,1.37
2020-02-13,34.41,33.72,34.8,33.64,643391,2872868688.0,3.36,-2.23,-0.77,1.2
2020-02-14,33.37,33.92,34.64,33.37,571538,2551116064.0,3.77,0.59,0.2,1.07
2020-02-17,33.99,35.31,35.35,33.98,845440,3844669792.0,4.04,4.1,1.39,1.58
2020-02-18,35.18,35.07,35.27,34.11,905737,4110283536.0,3.29,-0.68,-0.24,1.69
2020-02-19,34.53,35.24,36.35,34.3,911999,4229369376.0,5.85,0.48,0.17,1.7
2020-02-20,35.91,38.03,38.38,35.91,1160171,5641463040.0,7.01,7.92,2.79,2.16
2020-02-21,37.41,38.53,39.28,37.24,817229,4123627840.0,5.36,1.31,0.5,1.52
2020-02-24,38.27,39.03,39.51,37.53,776499,3913780288.0,5.14,1.3,0.5,1.45
2020-02-25,37.85,39.06,39.4,37.07,936915,4692685312.0,5.97,0.08,0.03,1.75
2020-02-26,38.12,36.42,38.35,35.96,960565,4683381248.0,6.12,-6.76,-2.64,1.79
2020-02-27,36.42,35.77,37.28,35.51,758947,3590902256.0,4.86,-1.78,-0.65,1.41
2020-02-28,35.77,36.57,37.8,35.64,1668784,7993261568.0,6.04,2.24,0.8,3.11
2020-03-02,36.73,37.18,37.88,35.2,1325611,6322187520.0,7.33,1.67,0.61,2.47
2020-03-03,38.3,36.8,38.72,36.2,1048221,5159042560.0,6.78,-1.02,-0.38,1.95
2020-03-04,36.57,35.04,37.0,34.18,1233173,5706942464.0,7.66,-4.78,-1.76,2.3
